SessionID,UserID,session_time,page_views,cart_items,purchase,DeviceType,Country,ReferralSource,engagement_score,time_per_page,cart_flag
session_3777,user_2334,274,2,0,0,Desktop,India,Social Media,276,137.0,0
session_378,user_1083,211,3,0,0,Desktop,Canada,Direct,214,70.33333333333333,0
session_3780,user_1635,270,2,0,0,Mobile,UK,Google,272,135.0,0
session_3781,user_2675,177,2,2,0,Tablet,India,Direct,179,88.5,1
session_3782,user_2355,183,2,0,0,Desktop,USA,Social Media,185,91.5,0
session_3783,user_2874,138,2,0,0,Desktop,UK,Google,140,69.0,0
session_3784,user_1008,501,4,4,0,Tablet,Canada,Google,505,125.25,1
session_3785,user_2888,149,1,0,0,Mobile,UK,Google,150,149.0,0
session_3786,user_2968,71,1,0,0,Tablet,France,Social Media,72,71.0,0
session_3787,user_2002,251,2,0,0,Tablet,Canada,Social Media,253,125.5,0
session_3788,user_2837,184,2,0,0,Tablet,India,Email,186,92.0,0
session_3789,user_2014,126,3,5,0,Mobile,USA,Email,129,42.0,1
session_3790,user_1006,248,2,0,0,Mobile,Australia,Email,250,124.0,0
session_3791,user_2301,202,2,0,0,Mobile,USA,Google,204,101.0,0
session_3792,user_1518,261,2,0,0,Mobile,Germany,Social Media,263,130.5,0
session_3793,user_1782,31,1,0,0,Mobile,France,Email,32,31.0,0
session_3794,user_1174,208,2,0,0,Tablet,France,Social Media,210,104.0,0
session_3795,user_2045,169,2,0,0,Mobile,Canada,Google,171,84.5,0
session_3796,user_2679,293,2,5,0,Desktop,UK,Social Media,295,146.5,1
session_3797,user_2994,390,3,4,0,Tablet,France,Email,393,130.0,1
session_3799,user_2855,109,1,0,0,Desktop,USA,Social Media,110,109.0,0
session_38,user_1563,148,1,0,0,Desktop,Germany,Google,149,148.0,0
session_3801,user_1856,62,1,0,0,Tablet,India,Direct,63,62.0,0
session_3802,user_2908,62,2,4,0,Desktop,USA,Google,64,31.0,1
session_3803,user_2698,102,2,0,0,Tablet,USA,Google,104,51.0,0
session_3804,user_2065,175,2,2,0,Tablet,Canada,Google,177,87.5,1
session_3805,user_2533,55,1,0,0,Desktop,USA,Direct,56,55.0,0
session_3807,user_2954,261,2,0,0,Mobile,India,Social Media,263,130.5,0
session_3808,user_2803,110,1,0,0,Tablet,Germany,Direct,111,110.0,0
session_3809,user_2997,91,2,0,0,Mobile,Germany,Email,93,45.5,0
session_381,user_1781,16,1,0,0,Mobile,India,Google,17,16.0,0
session_3810,user_2697,232,2,4,0,Desktop,Australia,Google,234,116.0,1
session_3811,user_1604,136,2,2,0,Mobile,UK,Social Media,138,68.0,1
session_3812,user_1851,119,2,0,0,Mobile,USA,Direct,121,59.5,0
session_3815,user_1627,242,2,0,0,Desktop,Germany,Social Media,244,121.0,0
session_3816,user_2184,76,1,0,0,Tablet,Germany,Google,77,76.0,0
session_3817,user_1865,170,3,0,0,Desktop,France,Social Media,173,56.666666666666664,0
session_3818,user_1999,294,2,0,0,Mobile,Australia,Direct,296,147.0,0
session_382,user_1735,160,1,0,0,Tablet,Australia,Google,161,160.0,0
session_3820,user_1681,198,2,0,0,Mobile,India,Email,200,99.0,0
session_3822,user_2774,119,1,0,0,Desktop,USA,Social Media,120,119.0,0
session_3823,user_1597,272,2,5,0,Mobile,USA,Direct,274,136.0,1
session_3824,user_2697,264,2,4,0,Mobile,USA,Google,266,132.0,1
session_3825,user_2245,144,2,1,0,Desktop,USA,Google,146,72.0,1
session_3826,user_1883,290,2,0,0,Desktop,Australia,Google,292,145.0,0
session_3827,user_1094,173,1,0,0,Mobile,Germany,Direct,174,173.0,0
session_3828,user_1780,216,2,0,0,Desktop,Australia,Direct,218,108.0,0
session_3829,user_2941,224,3,1,0,Mobile,France,Social Media,227,74.66666666666667,1
session_383,user_1085,65,2,3,0,Desktop,France,Direct,67,32.5,1
session_3830,user_2337,128,2,3,0,Desktop,France,Email,130,64.0,1
session_3831,user_2752,407,3,3,0,Mobile,Canada,Email,410,135.66666666666666,1
session_3832,user_2206,350,3,0,0,Mobile,UK,Google,353,116.66666666666667,0
session_3833,user_1973,188,2,3,0,Mobile,Germany,Email,190,94.0,1
session_3835,user_2339,192,2,4,0,Desktop,Canada,Email,194,96.0,1
session_3836,user_2583,58,2,2,0,Desktop,France,Direct,60,29.0,1
session_3838,user_1701,169,2,3,0,Mobile,Canada,Direct,171,84.5,1
session_3839,user_2016,161,2,3,0,Tablet,India,Email,163,80.5,1
session_384,user_2078,153,2,5,0,Mobile,UK,Email,155,76.5,1
session_3840,user_2612,221,2,0,0,Tablet,France,Google,223,110.5,0
session_3841,user_2782,226,3,3,0,Mobile,Australia,Social Media,229,75.33333333333333,1
session_3844,user_1664,205,2,0,0,Tablet,UK,Google,207,102.5,0
session_3845,user_2091,184,2,0,0,Tablet,Canada,Direct,186,92.0,0
session_3846,user_2351,119,1,0,0,Desktop,Germany,Google,120,119.0,0
session_3847,user_2233,90,2,0,0,Tablet,USA,Direct,92,45.0,0
session_3848,user_2892,221,2,0,0,Tablet,India,Social Media,223,110.5,0
session_385,user_2821,126,2,3,0,Tablet,USA,Google,128,63.0,1
session_3852,user_1756,162,1,0,0,Desktop,Canada,Google,163,162.0,0
session_3853,user_2259,163,1,0,0,Mobile,UK,Email,164,163.0,0
session_3854,user_1246,195,2,0,0,Mobile,UK,Social Media,197,97.5,0
session_3855,user_2318,307,3,3,0,Mobile,France,Google,310,102.33333333333333,1
session_3856,user_2750,29,1,0,0,Tablet,India,Social Media,30,29.0,0
session_3857,user_1603,150,2,1,0,Tablet,UK,Email,152,75.0,1
session_3858,user_1135,135,2,1,0,Tablet,Germany,Google,137,67.5,1
session_3859,user_2173,106,1,0,0,Desktop,USA,Social Media,107,106.0,0
session_386,user_2318,46,2,3,0,Mobile,Germany,Email,48,23.0,1
session_3860,user_1169,96,1,0,0,Desktop,Australia,Direct,97,96.0,0
session_3861,user_1074,96,2,1,0,Tablet,Canada,Email,98,48.0,1
session_3862,user_1855,84,2,1,0,Desktop,Australia,Email,86,42.0,1
session_3864,user_1286,111,1,0,0,Mobile,Australia,Social Media,112,111.0,0
session_3865,user_2345,315,2,1,0,Tablet,France,Direct,317,157.5,1
session_3866,user_2355,179,2,2,0,Mobile,Germany,Social Media,181,89.5,1
session_3868,user_2884,143,2,3,0,Desktop,India,Google,145,71.5,1
session_3869,user_1474,262,2,5,0,Desktop,Germany,Direct,264,131.0,1
session_387,user_1541,268,2,3,0,Mobile,Canada,Direct,270,134.0,1
session_3870,user_1735,282,3,0,0,Desktop,USA,Social Media,285,94.0,0
session_3871,user_1197,365,3,0,0,Tablet,UK,Direct,368,121.66666666666667,0
session_3872,user_1589,309,3,0,0,Desktop,UK,Email,312,103.0,0
session_3874,user_1042,249,2,0,0,Mobile,India,Direct,251,124.5,0
session_3877,user_1480,411,4,3,0,Mobile,Germany,Email,415,102.75,1
session_3878,user_1952,191,2,3,0,Tablet,UK,Direct,193,95.5,1
session_3879,user_2355,142,2,0,0,Desktop,France,Direct,144,71.0,0
session_3880,user_2204,172,2,2,0,Desktop,UK,Email,174,86.0,1
session_3881,user_1820,158,1,0,0,Mobile,UK,Email,159,158.0,0
session_3883,user_1873,124,1,0,0,Tablet,Canada,Direct,125,124.0,0
session_3884,user_2318,156,1,0,0,Mobile,France,Email,157,156.0,0
session_3885,user_2046,173,2,3,0,Tablet,Australia,Email,175,86.5,1
session_3887,user_1747,97,2,3,0,Mobile,UK,Email,99,48.5,1
session_3888,user_2864,304,2,5,0,Tablet,Canada,Email,306,152.0,1
session_389,user_1667,128,1,0,0,Tablet,USA,Email,129,128.0,0
session_3891,user_2571,247,2,3,0,Desktop,France,Email,249,123.5,1
session_3892,user_1408,201,2,0,0,Desktop,USA,Email,203,100.5,0
session_3893,user_1211,104,2,0,0,Tablet,Canada,Email,106,52.0,0
session_3894,user_2119,248,2,1,0,Tablet,Australia,Direct,250,124.0,1
session_3897,user_1798,325,2,5,0,Tablet,Canada,Google,327,162.5,1
session_3898,user_1462,322,2,0,0,Desktop,Germany,Email,324,161.0,0
session_3899,user_2849,241,2,3,0,Tablet,India,Google,243,120.5,1
session_3900,user_1560,19,1,0,0,Tablet,Australia,Social Media,20,19.0,0
session_3901,user_1137,352,2,5,0,Mobile,Canada,Social Media,354,176.0,1
session_3902,user_1275,122,2,2,0,Mobile,Germany,Email,124,61.0,1
session_3903,user_2568,406,3,1,0,Tablet,USA,Direct,409,135.33333333333334,1
session_3904,user_2544,73,1,0,0,Tablet,UK,Google,74,73.0,0
session_3905,user_1498,247,2,0,0,Mobile,Germany,Direct,249,123.5,0
session_3907,user_1535,17,1,0,0,Mobile,France,Direct,18,17.0,0
session_3908,user_1406,172,2,4,0,Tablet,India,Email,174,86.0,1
session_3909,user_1847,293,3,0,0,Tablet,UK,Email,296,97.66666666666667,0
session_3910,user_2970,153,2,3,0,Tablet,Germany,Google,155,76.5,1
session_3911,user_2999,273,2,4,0,Mobile,Germany,Social Media,275,136.5,1
session_3912,user_2173,112,2,4,0,Tablet,Germany,Social Media,114,56.0,1
session_3913,user_2848,209,2,0,0,Tablet,Australia,Social Media,211,104.5,0
session_3914,user_2534,46,1,0,0,Desktop,Canada,Direct,47,46.0,0
session_3915,user_2169,170,2,3,0,Tablet,Australia,Google,172,85.0,1
session_3916,user_2640,116,2,5,0,Desktop,Canada,Email,118,58.0,1
session_3918,user_1533,156,2,4,0,Mobile,USA,Direct,158,78.0,1
session_3919,user_1629,84,1,0,0,Desktop,Australia,Social Media,85,84.0,0
session_392,user_2495,272,2,5,0,Desktop,USA,Email,274,136.0,1
session_3921,user_2996,260,3,3,0,Tablet,Canada,Google,263,86.66666666666667,1
session_3922,user_2583,39,1,0,0,Mobile,Australia,Direct,40,39.0,0
session_3923,user_2323,152,2,0,0,Desktop,Australia,Direct,154,76.0,0
session_3924,user_2089,179,2,0,0,Mobile,Australia,Social Media,181,89.5,0
session_3925,user_1586,235,2,0,0,Mobile,France,Social Media,237,117.5,0
session_3926,user_1159,126,1,0,0,Tablet,Germany,Social Media,127,126.0,0
session_3927,user_1371,193,2,3,0,Mobile,Canada,Social Media,195,96.5,1
session_3928,user_1982,293,2,1,0,Tablet,India,Email,295,146.5,1
session_3929,user_2018,209,2,4,0,Desktop,USA,Google,211,104.5,1
session_393,user_2944,242,2,1,0,Mobile,Australia,Direct,244,121.0,1
session_3930,user_2346,25,1,0,0,Tablet,Germany,Google,26,25.0,0
session_3932,user_2318,166,2,0,0,Tablet,Canada,Email,168,83.0,0
session_3933,user_2400,232,2,4,0,Mobile,India,Email,234,116.0,1
session_3934,user_2223,136,2,0,0,Mobile,Canada,Google,138,68.0,0
session_3935,user_2356,60,2,5,0,Tablet,Australia,Social Media,62,30.0,1
session_3936,user_1581,235,2,0,0,Tablet,India,Direct,237,117.5,0
session_3937,user_1868,256,2,0,0,Desktop,UK,Email,258,128.0,0
session_3939,user_2248,130,3,2,0,Mobile,France,Email,133,43.333333333333336,1
session_394,user_2831,364,3,2,0,Desktop,UK,Social Media,367,121.33333333333333,1
session_3940,user_2594,93,2,0,0,Desktop,Germany,Email,95,46.5,0
session_3941,user_2610,227,2,5,0,Desktop,Germany,Email,229,113.5,1
session_3942,user_1694,345,3,2,0,Desktop,UK,Email,348,115.0,1
session_3943,user_1990,137,2,1,0,Mobile,USA,Google,139,68.5,1
session_3944,user_1328,152,1,0,0,Mobile,UK,Email,153,152.0,0
session_3945,user_1541,398,3,3,0,Desktop,Canada,Social Media,401,132.66666666666666,1
session_3947,user_1690,202,2,0,0,Mobile,France,Social Media,204,101.0,0
session_3948,user_2690,30,1,0,0,Desktop,Germany,Google,31,30.0,0
session_395,user_1835,293,4,3,0,Desktop,Australia,Google,297,73.25,1
session_3950,user_1624,181,2,2,0,Tablet,Canada,Google,183,90.5,1
session_3951,user_2852,178,2,0,0,Mobile,India,Google,180,89.0,0
session_3953,user_1197,326,2,4,0,Mobile,Australia,Email,328,163.0,1
session_3954,user_2425,42,1,0,0,Mobile,USA,Social Media,43,42.0,0
session_3959,user_2054,161,2,3,0,Desktop,Germany,Social Media,163,80.5,1
session_396,user_1551,48,1,0,0,Desktop,Germany,Direct,49,48.0,0
session_3961,user_1314,288,2,2,0,Tablet,Canada,Direct,290,144.0,1
session_3962,user_2086,270,2,2,0,Mobile,Australia,Social Media,272,135.0,1
session_3963,user_1633,104,1,0,0,Desktop,France,Direct,105,104.0,0
session_3964,user_2752,62,1,0,0,Tablet,Germany,Email,63,62.0,0
session_3965,user_1765,233,2,4,0,Tablet,USA,Google,235,116.5,1
session_3966,user_2426,177,2,5,0,Desktop,UK,Email,179,88.5,1
session_3967,user_2626,223,2,2,0,Mobile,Canada,Google,225,111.5,1
session_3968,user_1723,210,2,0,0,Tablet,France,Email,212,105.0,0
session_3969,user_2466,248,2,0,0,Tablet,Australia,Email,250,124.0,0
session_397,user_2848,218,2,0,0,Desktop,UK,Direct,220,109.0,0
session_3970,user_2276,119,2,4,0,Tablet,France,Direct,121,59.5,1
session_3971,user_2747,174,2,0,0,Mobile,France,Social Media,176,87.0,0
session_3972,user_2963,69,1,0,0,Tablet,Germany,Social Media,70,69.0,0
session_3974,user_2374,249,2,0,0,Tablet,USA,Direct,251,124.5,0
session_3975,user_2410,287,2,4,0,Tablet,Germany,Email,289,143.5,1
session_3976,user_1579,161,2,0,0,Mobile,USA,Direct,163,80.5,0
session_3977,user_2955,189,2,0,0,Desktop,Canada,Social Media,191,94.5,0
session_3979,user_1805,236,2,0,0,Mobile,USA,Email,238,118.0,0
session_398,user_2970,98,1,0,0,Mobile,France,Email,99,98.0,0
session_3980,user_1229,135,1,0,0,Desktop,India,Social Media,136,135.0,0
session_3981,user_1558,107,1,0,0,Desktop,UK,Google,108,107.0,0
session_3982,user_1610,272,2,4,0,Desktop,UK,Email,274,136.0,1
session_3983,user_2271,154,2,3,0,Tablet,France,Social Media,156,77.0,1
session_3984,user_1500,180,2,5,0,Tablet,France,Direct,182,90.0,1
session_3986,user_1697,304,2,5,0,Tablet,Australia,Social Media,306,152.0,1
session_3987,user_3001,100,2,4,0,Mobile,France,Google,102,50.0,1
session_3989,user_2801,166,2,3,0,Desktop,USA,Email,168,83.0,1
session_399,user_1913,251,2,1,0,Tablet,UK,Google,253,125.5,1
session_3990,user_2781,289,3,3,0,Desktop,UK,Email,292,96.33333333333333,1
session_3991,user_2542,268,2,0,0,Desktop,Australia,Email,270,134.0,0
session_3993,user_1751,46,2,3,0,Mobile,Canada,Social Media,48,23.0,1
session_3995,user_2197,224,2,3,0,Desktop,USA,Email,226,112.0,1
session_3996,user_2689,77,1,0,0,Desktop,Canada,Social Media,78,77.0,0
session_3997,user_2065,336,2,4,0,Mobile,Canada,Social Media,338,168.0,1
session_3998,user_2942,71,2,0,0,Tablet,France,Direct,73,35.5,0
session_3999,user_2030,228,2,3,0,Desktop,Canada,Email,230,114.0,1
session_4,user_1065,184,2,4,0,Desktop,France,Social Media,186,92.0,1
session_40,user_1626,372,4,4,0,Tablet,UK,Direct,376,93.0,1
session_400,user_2011,238,2,5,0,Tablet,Canada,Google,240,119.0,1
session_4000,user_2765,52,1,0,0,Mobile,Germany,Google,53,52.0,0
session_4001,user_1753,122,1,0,0,Tablet,Germany,Google,123,122.0,0
session_4002,user_1405,244,2,2,0,Mobile,France,Google,246,122.0,1
session_4003,user_2208,258,2,3,0,Mobile,UK,Social Media,260,129.0,1
session_4005,user_1571,122,1,0,0,Tablet,Germany,Google,123,122.0,0
session_4006,user_1368,564,4,4,0,Desktop,France,Email,568,141.0,1
session_4008,user_2631,35,2,3,0,Desktop,USA,Email,37,17.5,1
session_4009,user_1136,217,2,3,0,Mobile,India,Direct,219,108.5,1
session_4010,user_2069,180,3,4,0,Mobile,Germany,Email,183,60.0,1
session_4011,user_1006,41,1,0,0,Tablet,USA,Email,42,41.0,0
session_4012,user_1633,254,2,1,0,Tablet,Germany,Direct,256,127.0,1
session_4013,user_1985,159,1,0,0,Mobile,France,Email,160,159.0,0
session_4015,user_2870,243,2,0,0,Tablet,Germany,Google,245,121.5,0
session_4016,user_1067,115,1,0,0,Desktop,Germany,Direct,116,115.0,0
session_4017,user_2075,273,2,0,0,Mobile,UK,Email,275,136.5,0
session_4018,user_2320,69,1,0,0,Desktop,USA,Social Media,70,69.0,0
session_4019,user_1082,190,2,0,0,Mobile,Germany,Email,192,95.0,0
session_4020,user_1874,308,2,1,0,Tablet,USA,Direct,310,154.0,1
session_4021,user_2190,172,2,5,0,Desktop,India,Social Media,174,86.0,1
session_4022,user_2636,211,2,0,0,Mobile,Germany,Email,213,105.5,0
session_4027,user_1149,327,2,4,0,Desktop,UK,Email,329,163.5,1
session_4028,user_2231,287,2,3,0,Desktop,India,Social Media,289,143.5,1
session_4029,user_1613,238,2,0,0,Tablet,France,Email,240,119.0,0
session_403,user_2108,267,3,0,0,Desktop,Germany,Google,270,89.0,0
session_4031,user_2780,187,2,1,0,Tablet,India,Email,189,93.5,1
session_4032,user_1285,309,2,5,0,Mobile,India,Social Media,311,154.5,1
session_4033,user_2129,136,1,0,0,Desktop,France,Direct,137,136.0,0
session_4034,user_2932,211,2,3,0,Tablet,USA,Social Media,213,105.5,1
session_4036,user_1029,170,2,5,0,Mobile,Canada,Email,172,85.0,1
session_4037,user_2790,55,2,0,0,Tablet,Canada,Google,57,27.5,0
session_4038,user_1529,218,3,5,0,Mobile,USA,Direct,221,72.66666666666667,1
session_4039,user_2364,194,2,3,0,Mobile,Australia,Email,196,97.0,1
session_404,user_1111,293,2,4,0,Tablet,France,Google,295,146.5,1
session_4040,user_2311,252,2,5,0,Mobile,UK,Email,254,126.0,1
session_4045,user_2543,66,2,3,0,Tablet,Australia,Email,68,33.0,1
session_4046,user_2639,147,2,0,0,Tablet,USA,Email,149,73.5,0
session_4047,user_1649,235,2,2,0,Mobile,France,Email,237,117.5,1
session_4048,user_1337,265,3,4,0,Mobile,USA,Email,268,88.33333333333333,1
session_4049,user_2135,124,1,0,0,Desktop,Canada,Google,125,124.0,0
session_405,user_2969,64,2,3,0,Desktop,USA,Social Media,66,32.0,1
session_4051,user_1305,171,2,0,0,Mobile,USA,Direct,173,85.5,0
session_4052,user_1690,52,1,0,0,Desktop,UK,Google,53,52.0,0
session_4054,user_2729,131,1,0,0,Mobile,India,Google,132,131.0,0
session_4055,user_1009,269,2,4,0,Mobile,India,Google,271,134.5,1
session_4057,user_1424,23,1,0,0,Mobile,India,Direct,24,23.0,0
session_4058,user_2054,187,2,4,0,Mobile,France,Email,189,93.5,1
session_4059,user_1785,255,2,4,0,Mobile,Germany,Google,257,127.5,1
session_406,user_2807,127,2,2,0,Tablet,France,Social Media,129,63.5,1
session_4060,user_2117,217,2,3,0,Tablet,UK,Direct,219,108.5,1
session_4061,user_1446,146,3,0,0,Tablet,India,Social Media,149,48.666666666666664,0
session_4062,user_2438,226,2,0,0,Tablet,India,Google,228,113.0,0
session_4063,user_2000,170,2,0,0,Mobile,India,Email,172,85.0,0
session_4065,user_1566,181,2,0,0,Mobile,Canada,Direct,183,90.5,0
session_4066,user_2395,104,1,0,0,Desktop,France,Direct,105,104.0,0
session_4067,user_1451,158,2,1,0,Desktop,UK,Direct,160,79.0,1
session_4068,user_1386,129,1,0,0,Mobile,Australia,Social Media,130,129.0,0
session_4069,user_2516,118,2,0,0,Mobile,India,Direct,120,59.0,0
session_4071,user_2131,101,1,0,0,Tablet,Canada,Google,102,101.0,0
session_4072,user_1747,128,1,0,0,Mobile,India,Google,129,128.0,0
session_4073,user_2145,151,1,0,0,Desktop,Australia,Direct,152,151.0,0
session_4075,user_1380,319,3,2,0,Tablet,India,Google,322,106.33333333333333,1
session_4076,user_2727,184,2,0,0,Desktop,UK,Direct,186,92.0,0
session_4077,user_2691,283,2,1,0,Tablet,UK,Direct,285,141.5,1
session_4078,user_2062,333,3,1,0,Tablet,India,Email,336,111.0,1
session_4079,user_2146,134,2,5,0,Desktop,Canada,Direct,136,67.0,1
session_408,user_1743,40,1,0,0,Mobile,India,Google,41,40.0,0
session_4081,user_2517,170,1,0,0,Desktop,Canada,Direct,171,170.0,0
session_4082,user_1264,111,2,3,0,Desktop,France,Email,113,55.5,1
session_4083,user_1495,94,2,0,0,Desktop,Germany,Google,96,47.0,0
session_4084,user_2112,261,2,2,0,Tablet,India,Social Media,263,130.5,1
session_4087,user_1895,79,1,0,0,Tablet,India,Direct,80,79.0,0
session_4088,user_1644,205,2,1,0,Desktop,Canada,Google,207,102.5,1
session_4089,user_2367,231,2,1,0,Mobile,Australia,Direct,233,115.5,1
session_409,user_2729,159,2,1,0,Tablet,USA,Social Media,161,79.5,1
session_4090,user_1463,160,1,0,0,Tablet,India,Google,161,160.0,0
session_4091,user_1057,172,2,0,0,Mobile,France,Social Media,174,86.0,0
session_4092,user_1953,274,3,0,0,Desktop,India,Google,277,91.33333333333333,0
session_4093,user_2637,227,2,1,0,Tablet,France,Email,229,113.5,1
session_4094,user_1250,166,2,0,0,Mobile,UK,Google,168,83.0,0
session_4095,user_1694,110,2,0,0,Desktop,France,Direct,112,55.0,0
session_4096,user_1577,233,2,4,0,Desktop,Canada,Social Media,235,116.5,1
session_4097,user_2243,163,2,3,0,Mobile,Canada,Email,165,81.5,1
session_4098,user_2665,228,3,5,0,Mobile,Germany,Direct,231,76.0,1
session_4099,user_2057,35,1,0,0,Tablet,UK,Social Media,36,35.0,0
session_41,user_2521,166,1,0,0,Desktop,India,Social Media,167,166.0,0
session_410,user_2749,240,2,0,0,Tablet,Canada,Direct,242,120.0,0
session_4100,user_2474,251,3,1,0,Mobile,Australia,Email,254,83.66666666666667,1
session_4101,user_2390,266,2,1,0,Mobile,Australia,Direct,268,133.0,1
session_4102,user_1001,152,2,3,0,Mobile,Canada,Email,154,76.0,1
session_4104,user_2872,167,1,0,0,Desktop,France,Social Media,168,167.0,0
session_4105,user_2468,259,2,0,0,Desktop,Australia,Direct,261,129.5,0
session_4106,user_2433,19,1,0,0,Tablet,India,Social Media,20,19.0,0
session_4108,user_2984,232,2,0,0,Desktop,Germany,Social Media,234,116.0,0
session_411,user_1171,269,2,0,0,Tablet,Australia,Email,271,134.5,0
session_4112,user_2280,125,1,0,0,Mobile,Canada,Google,126,125.0,0
session_4113,user_1592,162,2,5,0,Mobile,India,Direct,164,81.0,1
session_4116,user_2339,273,2,0,0,Mobile,Germany,Email,275,136.5,0
session_4117,user_1627,356,3,3,0,Mobile,USA,Direct,359,118.66666666666667,1
session_4118,user_1820,105,1,0,0,Desktop,France,Direct,106,105.0,0
session_4119,user_1623,282,2,3,0,Tablet,Germany,Email,284,141.0,1
